EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
830499843,COLORADO 4-H FOUNDATION INC,% CHERYL MCMURRY,559 S RAILROAD ST,BUENA VISTA,CO,81211-8005,5947,03,9,2000,201308,1,15,000000000,1,01,202506,0,0,02,0,06,0,0,0,,HUB LIVESTOCK 4-H CLUB
830499847,COLORADO 4-H FOUNDATION INC,% NADINE HENRY,275 S SPRUCE STREET,GUNNISON,CO,81230-2717,5947,03,9,2000,201308,1,15,149349000,1,01,202506,0,0,02,0,06,0,0,0,,FUTURE FITTERS 4-H CLUB
830499848,COLORADO 4-H FOUNDATION INC,% NADINE HENRY,275 S SPRUCE STREET,GUNNISON,CO,81230-2717,5947,03,9,2000,201308,1,15,149349000,1,01,202506,0,0,02,0,06,0,0,0,,BOOTS TO BRIDLES 4-H CLUB
830499850,COLORADO 4-H FOUNDATION INC,% NADINE HENRY,275 S SPRUCE ST,GUNNISON,CO,81230-2717,5947,03,9,2000,201308,1,15,149349000,1,01,,0,0,02,0,06,,,,,GET YOUR GOAT 4-H CLUB
830499851,COLORADO 4-H FOUNDATION INC,% NADINE HENRY,275 S SPRUCE STREET,GUNNISON,CO,81230-2717,5947,03,9,2000,201308,1,15,149349000,1,01,202506,0,0,02,0,06,0,0,0,,GUNNISON COUNTY 4-H COUNCIL
830499854,COLORADO 4-H FOUNDATION INC,% NADINE HENRY,4040 CAMPUS DELIVERY,FORT COLLINS,CO,80523-4040,5947,03,9,2000,201308,1,15,149349000,1,01,202206,0,0,02,0,06,0,0,0,,4-H DISTRICT 10
830500032,COLORADO 4-H FOUNDATION INC,% PAM LONG,410 FAIRGROUNDS RD,CASTLE ROCK,CO,80104-2699,5947,03,9,2000,201308,1,15,149349000,1,01,202506,0,0,02,0,06,0,0,0,,PARKER BARKERS
830501058,COLORADO 4-H FOUNDATION INC,% VERLA NOAKES,6655 STATE HIGHWAY 115,FLORENCE,CO,81226-8206,5947,03,9,2000,201308,1,15,149349000,1,01,202206,0,0,02,0,06,0,0,0,,CHAMPS OR BUST 4-H CLUB
830502051,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,% CAROLYN L GOODWIN,1805 AXIAL DR,LOVELAND,CO,80538-4122,2399,03,9,1200,197301,1,16,000000000,5,01,202502,0,0,02,0,02,0,0,0,,FOLSOM
830505292,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,% LESLIE ALVAREZ,208 EDGEMONT BLVD,ALAMOSA,CO,81101-2373,1400,03,9,2000,195712,1,16,059036000,2,01,202506,0,0,02,0,06,0,0,0,,ADAMS STATE COLLEGE CHAPTER
830507605,APOSENTO ALTO,,PO BOX 928,LEADVILLE,CO,80461-0928,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
830507946,LOVELAND CENTRAL FOURSQUARE CHURCH,% STERLING BRACKETT,1648 S TAFT AVE APT 202,LOVELAND,CO,80537-7272,1061,03,9,7000,194910,1,10,325059927,5,01,,0,0,06,0,12,,,,,
830523499,VIBRANT LIVEABLE CONNECTED BOULDER,% SUE PRANT,637 S BROADWAY ST STE B,BOULDER,CO,80305-5961,0000,04,3,3000,201902,2,00,000000000,5,01,202512,0,0,02,0,12,0,0,0,S20,
830528087,CHEYENNE MOUNTAIN JUNIOR HIGH PTO,,1200 W CHEYENNE RD,COLORADO SPGS,CO,80906-2462,0000,03,3,2000,201807,1,16,000000000,5,01,202506,0,0,02,0,06,0,0,0,B94,
830532100,GEORGE DIRTH MEMORIAL SCHOLARSHIP FUND,% ELIZABETH DIRTH,1091 MERCURY DR,LAFAYETTE,CO,80026-8809,0000,03,3,1200,201805,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,B12,
830535515,MINGA EDUCATION GROUP,% ANDREW FRANKO,12425 BLACK HILLS DR,PEYTON,CO,80831-4420,0000,03,3,2000,202006,1,16,000000000,1,01,202412,4,7,01,0,06,459289,7466446,7466446,B02,
830558461,SEDGWICK COUNTY FFA,% CATHERINE ANNA APPELFELLER,500 MAIN ST,OVID,CO,80744-9502,0000,03,3,2000,201805,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B80,
830563237,BOULDER CHAMBER FOUNDATION,,2440 PEARL ST,BOULDER,CO,80302-4632,0000,03,3,1000,201904,1,15,000000000,1,01,202412,4,4,01,0,12,375579,446137,446137,S30,
830567286,CENTER FOR EVANGELIZATION AND CATECHESIS,% THOMAS R RYAN,1155 TRUMPETERS CT E,MONUMENT,CO,80132-2847,0000,03,3,1270,201809,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B90,
830569677,BARAKA FELLOWSHIP,% ISAAC N KARUGU,19174 E HAMPDEN DR,AURORA,CO,80013-5409,0000,03,3,1200,202012,1,16,000000000,5,01,202405,0,0,02,0,05,0,0,0,A11,
830570403,WOMEN IN 3D PRINTING,% NORA TOURE,167 SALINA ST,LAFAYETTE,CO,80026-3138,0000,03,3,1200,201812,1,16,000000000,1,01,202412,2,2,02,0,12,22607,10650,10650,B03,
830571280,MATTERSVILLE,% TIMOTHY ANDREW ROBERTSON,13952 W 87TH DR,ARVADA,CO,80005-1413,0000,03,3,1000,201812,1,16,000000000,5,01,202512,0,0,02,0,12,0,0,0,W30,
830577522,COLORADO CHAPTER OF AMERICAN FIRE SPRINKLER ASSOCIATION INC,,3700 QUEBEC ST UNIT 100 PMB -268,DENVER,CO,80207-1639,0000,06,3,2000,201907,2,00,000000000,1,01,202512,0,0,02,0,12,0,0,0,M03,
830578243,COLORADO WILD SPORTS GROUP INC,,4255 S BUCKLEY RD PMB 276,AURORA,CO,80013-2951,0000,03,3,1200,201806,1,16,000000000,1,01,202505,1,2,02,0,05,1,23340,22968,N65,
830584230,MIDDLE GROUND,% S LEE TERRY JR,3840 S NARCISSUS WAY,DENVER,CO,80237-1240,0000,03,3,2000,201805,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B05,
830584655,ENTREPRENEURSHIP SEED FUND INC,% LEONARD G CROWLEY,7605 WINDING OAKS DR,COLORADO SPGS,CO,80919-2551,0000,03,3,1200,201902,1,15,000000000,1,01,202412,1,3,02,0,12,491,27245,27245,S43,
830586140,THOMAS DANCE PROJECT LLC,% KEVIN GAEL THOMAS,2772 S CEYLON ST,AURORA,CO,80013-4740,0000,03,3,1000,201906,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,A99,KEVIN GAEL THOMAS SOLE MBR
830590652,NET SUM POSITIVE INC,% ZACHERY TAYLOR,7125 NEWTON ST,WESTMINSTER,CO,80030-6019,0000,03,3,1000,201807,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
830594488,MORGAN STRONG INC,,120 BALSAM ST,FORT MORGAN,CO,80701-3824,0000,03,3,1000,201812,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N30,
830597240,ELBERT COUNTY AGRICULTURAL ALLIANCE,% SHEILA MICHELLE ZUSCHEK,PO BOX 33,ELIZABETH,CO,80107-0033,0000,03,3,2000,201808,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B01,
830608853,BRONCO BABE FOUNDATION INC,,29 S HARRISON ST,DENVER,CO,80209-3101,0000,03,3,1000,201810,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,T12,
830612453,ETA MU HOUSE CORPORATION OF ALPHA PHI,% SORORITY SOLUTIONS,1985 S JOSEPHINE ST,DENVER,CO,80210-4207,0000,07,3,1000,201811,2,00,000000000,1,01,202506,6,4,01,0,06,2008400,338855,338382,B83,
830612535,SOCIETY FOR PSYCHEDELIC OUTREACH REFORM AND EDUCATION,,3518 KIRKWOOD PL,BOULDER,CO,80304-1938,0000,03,3,1000,202208,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,S21,SPORE
830613624,EPIC-AMAZON,% VIRGINIA SYCURO,11675 W 31ST PL,LAKEWOOD,CO,80215-7019,0000,03,3,1200,201904,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,Q33,
830617295,COLORADO NAME CHANGE PROJECT,% SHANARRA QUISSELL,517 E 16TH AVE,DENVER,CO,80203-1917,0000,03,3,1200,201806,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B01,
830622538,BETTY J HENDERSON HOPKINS FOUNDATION INC,,PO BOX 1474,BROOMFIELD,CO,80038-1474,0000,03,3,1000,201805,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
830624195,COLFAX CHURCH,% JARRETT HENSON,4345 W 46TH AVE,DENVER,CO,80212-2522,0000,03,3,7000,202004,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
830630517,NAMASTE WORKS FOUNDATION,% NATALIE OLIVER ATHERTON,6331 S JACKSON ST,CENTENNIAL,CO,80121-3644,0000,03,3,1200,201809,1,16,000000000,1,01,202506,0,0,02,0,06,0,0,0,P20,NAMASTE WORKS ARTS ALLIANCE
830636337,BREAKTHROUGH ALLIANCE OF COLORADO INC,% STACEY PUTKA EXEC DIR,3435 S INCA ST APT C,ENGLEWOOD,CO,80110-3463,0000,03,3,1000,201904,1,15,000000000,1,01,202412,4,6,01,0,12,372418,1005353,1005353,I99,
830640061,FOCUS REENTRY,% MOLLY I BOWERS FOCUS REENTRY,1206 EUCLID AVE,BOULDER,CO,80302-7224,0000,03,3,1000,201810,1,15,000000000,1,01,202412,4,5,01,0,12,121909,787247,787247,I40,
830643422,GLENWOOD SPRINGERS TRACK CLLUB,% ABBEY EHLERS,1606 LINCOLNWOOD DR,GLENWOOD SPGS,CO,81601-4241,0000,03,3,2000,201806,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,N60,
830643840,RELIEF SOUTH SUDAN,% LILY RIBEIRO,1130 WYNDEMERE CIR,LONGMONT,CO,80504-2322,0000,03,3,1700,201902,1,15,000000000,1,01,202412,1,4,01,0,12,576,178077,178077,X21,
830644325,PROSPECT ACADEMY OF COLORADO,% MIA COFFING,5592 INDEPENDENCE ST,ARVADA,CO,80002-2922,0000,03,3,1200,202209,1,11,000000000,1,01,202506,6,6,01,0,06,1193942,2584366,2584366,B29,
830645207,FRIENDS OF HOLLYDOT,% MARTY UNRUH,PO BOX 20295,COLORADO CITY,CO,81019-2295,0000,03,3,1000,201904,1,15,000000000,1,01,202505,0,0,02,0,05,0,0,0,S20,
830649160,COMPLETE CARE COUNSELING AGENCY,% DONNA EMILIEN,21699 E QUINCY AVE UNIT,AURORA,CO,80015-2884,0000,03,3,1000,202204,1,15,000000000,1,01,202412,4,6,01,0,12,483818,2521083,2521083,L24,DESHAWN CLARK SOLE MBR
830650023,NOT ALONE MINISTRIES INC,% NOT ALONE MINISTRIES INC,PO BOX 25074,COLORADO SPGS,CO,80936-5074,0000,03,3,7000,201806,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
830650481,LOVE FIRST FOUNDATION,% KENNETH P NEUMANN,12600 W COLFAX AVENUE B-430,LAKEWOOD,CO,80215-3770,0000,03,3,1000,201812,1,04,000000000,1,01,202412,1,1,00,1,12,1816,1,,T22,
830657928,ZERO TOLERANCE FOR DOMESTIC ABUSE,,6608 W ARBOR DR,LITTLETON,CO,80123-3829,0000,03,3,1200,201902,1,15,000000000,1,01,202412,3,2,02,0,12,27012,19597,19597,P40,
830660593,PARENT BOOSTER USA INC,% MARIA BERENDES,PO BOX 1406,EVERGREEN,CO,80437-1406,5271,03,9,2100,200510,1,16,000000000,1,01,202412,3,3,01,0,12,59738,69477,57142,,EVERGREEN BASEBALL BOOSTERS INC
830663746,SAGUACHE SENIOR CITIZENS CENTER,,PO BOX 206,SAGUACHE,CO,81149-0206,0000,03,3,2000,202312,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,P81,
830667373,CAPTURE THE VISION,% DAYERA BREKKE,924 CHERRYCREST DR,PUEBLO,CO,81005-5516,0000,03,3,1000,202001,1,15,000000000,1,01,202512,1,2,02,0,12,6756,17799,17799,P20,
830667514,AHAVAH COMMUNITY INITIATIVE,% JOSEPH CAMIRE,7545 LOG RD,PEYTON,CO,80831-7874,0000,03,3,1200,201807,1,15,000000000,1,01,202512,0,0,02,0,12,0,0,0,K99,
830678597,WILDCAT DANCE TEAM,% JANELLE JOHNSON,17248 W 83RD CIR,ARVADA,CO,80007-6881,0000,03,3,2000,202507,1,15,000000000,5,01,,0,0,02,0,04,,,,A62,
830685262,SOBER AF ENTERTAINMENT,,485 2ND AVE UNIT 4204,LONGMONT,CO,80501-5962,0000,03,3,2000,201807,1,16,000000000,1,01,202512,4,5,01,0,12,262619,614388,614388,P20,
830685806,MUT FAMILY FOUNDATION,% DEBORA SMITH,102 GLENMOOR LN,ENGLEWOOD,CO,80113-7172,0000,03,3,1000,201903,1,04,000000000,1,01,202412,6,5,00,1,12,4424499,974777,,T22,
830702672,AUTISM VISION OF COLORADO,,1650 N MURRAY BLVD APT 101,COLORADO SPGS,CO,80915-2052,0000,03,3,2000,201806,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,G84,SHARON STARKEY PRES
830709281,DOWNTOWN DENVER ISLAMIC CENTER,% DDIC OR MASJID AL-SHUHADAA,2952 N DOWNING ST,DENVER,CO,80205-4414,0000,03,3,1200,202210,1,10,000000000,1,01,202412,4,5,06,0,12,301452,819627,819627,X40,DDIC OR MASJID AL-SHUHADAA
830711311,PARENT BOOSTER USA INC,% JEFF CARNEY,12569 W BELMONT AVE,LITTLETON,CO,80127-4415,5271,03,9,2100,200510,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,,SUMMIT RIDGE CROSS COUNTRY BOOSTER
830711772,RTAG INC,% JOSHUA LEE,11388 NUCLA ST,COMMERCE CITY,CO,80022-9765,0000,03,3,2000,202408,1,16,000000000,1,01,202212,4,4,01,0,12,409197,346301,346301,W30,
830718126,LATINO COMMUNITY FOUNDATION OF COLORADO INC,,PO BOX 300188,DENVER,CO,80203-0188,0000,03,3,1000,201902,1,15,000000000,1,01,202412,8,8,01,0,12,16953084,20049973,17409271,A23,
830721607,ECOSYSTEM ARTS INC,,2987 S JOSLIN CT,DENVER,CO,80227-3843,0000,03,3,1230,201908,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B90,
830722332,TEAM ROUSSEAU FOUNDATION,,9170 MARTIN LUTHER KING BLVD,DENVER,CO,80238-3781,0000,03,3,1000,201907,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,S20,TEAM ROUSSEAU
830724903,MOUNTAIN PAWS RESCUE CENTER,% JESSICA STEINER,11105 ROAD 385,MANCOS,CO,81328-0000,0000,03,3,1400,201806,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,D20,
830725096,ORIGINS ZOOLOGICAL,,8534 W RICE AVE,LITTLETON,CO,80123-1132,0000,03,3,1800,201808,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
830727049,NO2PLASTIC,% BROWN W CANNON III,4050 S HUDSON WAY,ENGLEWOOD,CO,80113-5114,0000,03,3,1000,201902,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,C27,
830731411,CORNET CREEK FOUNDATION,,PO BOX 3419,TELLURIDE,CO,81435-3419,0000,03,3,1000,201902,1,04,000000000,1,01,202412,6,4,00,1,12,1160533,149059,,T20,
830734256,SHINE CHURCH,% DAN DEMEY,809 PARK ST,CASTLE ROCK,CO,80109-1525,0000,03,3,7000,201905,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
830743950,SOLIDARITY NOT CHARITY,% JULIE MATHWICH,PO BOX 4650,GRAND JCT,CO,81502-4650,0000,03,3,1000,201806,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,SNC
830748664,KATZ AMSTERDAM FOUNDATION,,2255 SHERIDAN BLVD UNIT C PMB,EDGEWATER,CO,80214-1313,0000,03,3,1200,201811,1,03,000000000,1,01,202411,8,6,00,1,11,26280037,1373295,,P20,
830758345,MY BEST FRIEND RESCUE,,30750 TOLLERBURG RD,TRINIDAD,CO,81082-8664,0000,03,3,1000,201806,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,D20,
830758567,COLUMBINE GEM & MINERAL SOCIETY II,,PO BOX 461,SALIDA,CO,81201-0461,0000,03,3,1280,201806,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
830769572,SILVERTON FARMERS MARKET,% KIMBERLY GRANT,1363 EMPIRE ST,SILVERTON,CO,81433-5055,0000,03,3,1000,201806,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,K01,
830769749,LYONS AVIATION FOUNDATION,% JOSEPH LYONS,PO BOX 381,EASTLAKE,CO,80614-0381,0000,03,3,1000,201905,1,04,000000000,1,01,202506,1,1,00,1,06,3265,9134,,B82,
830771436,SNOW ANGELS IN ECUADOR,% JOEL W MUNN,PO BOX 491,BRECKENRIDGE,CO,80424-0461,0000,03,3,1000,201810,1,16,000000000,1,01,202312,0,3,02,0,12,0,32574,32574,P20,
830775024,CAREFLIGHT COMFORT KITS,,PO BOX 802,CLIFTON,CO,81520-0802,0000,03,3,1000,201902,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,E19,
830775068,ENGINEERING MINISTRIES INTERNATIONAL GLOBAL,,7025 CAMPUS DR,COLORADO SPGS,CO,80920-3164,0000,03,3,1270,202002,1,15,000000000,1,01,202112,0,0,13,0,12,,,,X20,
830779787,LAKE CITY COMMUNITY SCHOOL FOUNDATION,,PO BOX 818,LAKE CITY,CO,81235-0818,0000,03,3,1200,201806,1,15,000000000,1,01,202512,3,1,02,0,12,62018,9549,9549,B20,
830785069,HONOR SOCITEY OF PHI KAPPA PHI,% TROY HARTING,2354 FAIRCHILD DR STE 2G13,USAF ACADEMY,CO,80840-6205,3488,03,9,1000,199901,1,13,000000000,1,01,202506,0,0,02,0,06,0,0,0,B83,347 UNITED STATES AIR FORCE ACADEMY
830796107,WESTERN OPPORTUNITY FUND,% J KENT NOSSAMAN JR,100 SAINT PAUL ST STE 700,DENVER,CO,80206-5143,0000,03,3,1200,201907,1,03,000000000,1,01,202412,8,8,00,1,12,43692572,12030176,,B90,
830798777,TECHNATION CAREERS,,20234 E LAKE CIR,CENTENNIAL,CO,80016-1281,0000,03,3,1000,201811,1,15,000000000,1,01,202412,3,4,01,0,12,87083,182546,160820,J20,
830799944,PLATTE VALLEY HUNTING RETRIEVER CLUB,,33681 COUNTY ROAD 13,WINDSOR,CO,80550-3000,0000,03,3,1200,201806,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,D19,
830800938,UPPER NUIMI DEVELOPMENT ASSOCIATION UNDA,% BAKARY J SONKO,788 S LIMA ST,AURORA,CO,80012-3131,0000,03,3,1000,201902,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
830810166,HILLSIDE CONNECTION,,917 E MORENO AVE,COLORADO SPGS,CO,80903-4547,0000,03,3,1000,201903,1,15,000000000,1,01,202412,4,5,01,0,12,469387,523369,473882,O99,
830811247,CHI ALPHA CAMPUS MINISTRIES,% DUNCAN CHANCE,3000 W 16TH ST,GREELEY,CO,80634-6803,0000,03,3,1270,202211,1,10,000000000,5,01,,0,0,06,0,12,,,,X21,CHI ALPHA UNC
830812156,YOUTH EMPOWERMENT GROUP,,3620 WEST 20TH STREET SUITE B120,GREELEY,CO,80634-0000,0000,03,3,1000,201806,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O50,
830813784,SONFLOWER CHRISTIAN PRESCHOOL INC,% TAMARA EUBANK,1775B FLORIDA RD,DURANGO,CO,81301-3409,0000,03,3,2700,202004,1,11,000000000,1,01,202506,1,3,02,0,06,2793,37974,37974,B21,
830818292,WESOS FOUNDATION INC,% THE LAW OFFICE OF JADE CARPENTER,14083 W ALASKA DR,LAKEWOOD,CO,80228-2305,0000,03,3,1200,201806,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S41,
830823334,SOCIETAS MATRIS DOLOROSISSIMAE,% CHAD RIPPERGER,3510 COUNTY ROAD 55,KEENESBURG,CO,80643-9410,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
830824372,AXIS INTERNATIONAL ACADEMY,% TOM SIEGEL,2700 S LEMAY AVE,FT COLLINS,CO,80525-2264,0000,03,3,2000,201908,1,11,000000000,1,01,202406,6,6,01,0,06,4427478,4261624,4261624,B29,
830840638,TELELA INC,% GIRMA TILAHUN,21171 RANDOLPH PL,DENVER,CO,80249-8664,0000,03,3,1000,202410,1,15,000000000,2,01,202512,0,0,02,0,12,0,0,0,E21,
830844544,LITTLE SOULS OF TANZANIA,% TRACY CURRAN,3032 S OAK WAY,LAKEWOOD,CO,80227-2621,0000,03,3,1000,201809,1,16,000000000,1,01,202412,3,3,01,0,12,41309,97513,97513,O11,
830850958,MONARCH PK8 PARENT TEACHER ORGANIZATION,% LANE RIDEOUT,263 CAMPUS DR,LOUISVILLE,CO,80027-9727,0000,03,3,1000,201808,1,15,000000000,1,01,202506,0,0,02,0,06,0,0,0,B94,
830851204,ABLE NATION INC,% NEIL PINKHAM,834 S PERRY ST,CASTLE ROCK,CO,80104-1918,0000,03,3,1200,201806,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,,
830857571,FAMILY FOR FAMILIES,% NATALIE BRANCIO,14143 DENVER WEST PKWY STE 400,LAKEWOOD,CO,80401-3266,0000,03,3,1000,201905,1,15,000000000,1,01,202412,6,5,01,0,12,1354812,505186,505186,P60,
830862532,LADY TRAILBLAZER INC,,2648 MCCRACKEN LN,CASTLE ROCK,CO,80104-3348,0000,03,3,2000,201807,1,16,000000000,1,01,202509,0,0,02,0,09,0,0,0,W70,
830864887,MOUNT ELBERT MOTO,,PO BOX 841,LEADVILLE,CO,80461-0841,0000,03,3,2000,202507,1,16,000000000,5,01,,0,0,02,0,12,,,,N99,
830865301,STAYING IN SUMMIT,% ANDY SEARLS,276 CARTIER CT,DILLON,CO,80435-8364,0000,03,3,1000,201807,1,15,000000000,1,01,202412,4,4,01,0,12,184708,146189,146103,L22,
830867361,SAVVY GIVING BY DESIGN INC,% ANDI LAWLOR,2222 FRANKLIN STREET UNIT 3,DENVER,CO,80205-5320,6326,03,9,1000,201807,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,DENVER INC
830872789,TRISTANS FOUNDATION FOR PREEMIE MIRACLES,,5941 CUBBAGE DR,COLORADO SPGS,CO,80924-2100,0000,03,3,1200,201807,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,E86,
830878056,SALIDA THEATER PROJECT,% DEVON L KASPER,7061 COUNTY ROAD 110,SALIDA,CO,81201-9706,0000,03,3,2300,201806,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,A65,
830881519,ATHLETE RISE,% ATHELETE RISE,PO BOX 460691,AURORA,CO,80046-0691,0000,03,3,1270,201808,1,15,000000000,1,01,202507,0,0,02,0,07,0,0,0,N12,
830882617,BETHESDA MINISTRY,% RACHEL,6957 GREEN STALK CIR,COLORADO SPGS,CO,80927-4225,0000,03,3,1270,201808,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,X20,
830901002,REVIVE BODY AND SOUL FITNESS,,56440 HOLLY RD,OLATHE,CO,81425-9607,0000,03,3,7000,201808,1,16,000000000,1,01,202512,0,0,02,0,12,0,0,0,X20,
830904299,RIPPLE INTENT,% KYLE MAJCHROWSKI,1810 AVERY PLAZA ST,SEVERANCE,CO,80550-5033,0000,03,3,1000,201910,1,16,000000000,1,01,202506,3,4,01,0,06,40555,106086,106086,S40,
830907898,FOREST MEADOWS BUILDING CORPORATION,% CHRIS DEMPSEY,7036 COWPOKE RD,COLORADO SPGS,CO,80908-5699,0000,03,3,2000,201907,1,21,000000000,1,01,202506,8,6,01,0,06,17559429,1261967,1261967,B90,
830910333,ASPIRE 3D,% PRESIDENT SAMUEL G BETTERS,375 W 37TH ST STE 200,LOVELAND,CO,80538-8435,0000,03,3,1200,201907,1,15,000000000,1,01,202412,4,5,01,0,12,181222,526371,526371,P11,
830910422,IMPALA NATION WRESTLING,% JENNIFER GOLYER,3609 BOBCAT PL,FORT COLLINS,CO,80525-3531,0000,03,3,1000,201904,1,15,000000000,1,01,202505,0,0,02,0,05,0,0,0,N50,
830914315,SUMMERFEST ON THE RIO,,2222 OLD SANFORD RD,ALAMOSA,CO,81101-9415,0000,03,3,1000,201808,1,16,000000000,5,01,202412,2,3,02,0,12,10560,38541,38541,A90,
830920760,WESTMINSTER BEE CLUB,% GREGG MCMAHAN,9291 W 101ST PL,WESTMINSTER,CO,80021-3877,0000,03,3,2000,202207,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
830928372,FRIENDS OF THE OURAY VIA FERRATA,% MARK IUPPENLATZ,PO BOX 1214,OURAY,CO,81427-1214,0000,03,3,1000,201811,1,15,000000000,1,01,202212,3,3,01,0,12,76152,62575,62575,N99,
830934624,AUGIES QUEST TO CURE ALS INC,,9145 STAR STREAK CIR,LITTLETON,CO,80125-1890,0000,03,3,1000,201808,1,15,000000000,1,01,202412,6,7,01,0,12,3302238,5442656,4845147,G12,
830936849,TRIO FOUNDATION,,6304 W COUNTY ROAD 50,BELLVUE,CO,80512-5801,0000,03,3,1000,201909,1,04,000000000,1,01,202412,6,5,00,1,12,2576918,988124,,T20,
830939909,COMPASIO GLOBAL INC,% ALLAN LEE BROWN,244 E CACHE LA POUDRE,COLORADO SPRINGS,CO,80903-0000,0000,03,3,1000,202009,1,15,000000000,1,01,202212,1,3,01,0,12,1647,99125,99125,Q30,
830951293,CENTER FOR CIVIC RESILIENCE AND NON-VIOLENT SOCIAL CHANGE,,1675 ROCKHURST BLVD,COLORADO SPGS,CO,80918-8171,0000,03,3,1000,201907,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,R20,
830951901,RIHEL,% KATHY KENNEDY,5837 E FAIR PLACE,DENVER,CO,80250-0000,0000,03,3,1000,201908,1,15,000000000,1,01,202412,4,5,01,0,12,314721,696024,696024,P05,
830962118,DISCOVER PATHWAZE FOUNDATION,% MERRIE PERRY,357 MCCASLIN BLVD STE 200,LOUISVILLE,CO,80027-2932,0000,03,3,1200,201808,1,16,000000000,1,01,202503,0,0,02,0,03,0,0,0,P50,
830965442,GOLDEN HIGH SCHOOL VOLLEYBALL BOOSTERS,,PO BOX 18684,GOLDEN,CO,80402-6044,0000,03,3,1200,201807,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
830973069,BECOMING LOVE CHURCH,,3026 S SHERMAN ST,ENGLEWOOD,CO,80113-1624,0000,03,3,7000,201909,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
830991545,FRIENDS OF THE 04 TROLLEY,% KIM GRANT,7307 GRANDVIEW AVE,ARVADA,CO,80002-2507,0000,03,3,1200,201808,1,16,000000000,1,01,202506,0,0,02,0,06,0,0,0,A80,
830997583,ONE EARTH FOUNDATION,% KEVIN IDE,29 APACHE TRL,SOUTH FORK,CO,81154-9579,0000,03,3,1237,201808,1,04,000000000,2,01,202512,3,1,00,1,12,40415,8213,,T20,
830998314,THE ALPINE CHAPEL,,PO BOX 2701,TELLURIDE,CO,81435-2701,0000,03,3,7000,201911,1,10,000000000,5,01,,0,0,06,0,12,,,,X20,ALPINE CHAPEL
